,Zip1,Similiarity1,Prediction1,Zip2,Similiarity2,Prediction2,Zip3,Similiarity3,Prediction3,Zip4,Similiarity4,Prediction4,Zip5,Similiarity5,Prediction5,Zip6,Similiarity6,Prediction6
85259,79512,0.9708779243286156,387887.10003794107,76692.0,0.9999896606677594,283653.07743216417,77318.0,0.9999999994948319,457590.96003109415,77054,0.999999993631456,198378.3607940667,75020,0.9999998462886062,242945.703713855,78589,0.9999999999999964,111255.53685917119
85260,75236,0.9781231647139327,227433.39445583,78410.0,0.9999359549686959,1086547.602170783,79706.0,0.9999999993634059,1417594.6792140151,77096,0.9999999990906044,273055.86352742143,77381,0.9999999753797967,152490.27465532653,75218,0.999999999999992,395957.29204096296
85262,78072,0.9793331248550483,1802946.1633663368,75454.0,0.9999899426504785,112730.44169410696,76443.0,0.9999999619075799,131918.7176165803,77441,0.999999803985586,194079.0402258292,75862,0.9999970314545503,92162.70404542229,79766,0.9999999999967407,328481.3621721123
85263,78072,0.9948966021278777,421937.7475247525,76530.0,0.99998996173004,134235.45662100456,76941.0,0.9999981813215729,168143.35664335667,75251,0.9999919637707123,48097.55067567568,78609,0.9997221992276841,90949.69199178644,76270,1.0,9859.20979410128
85264,78072,0.9922027058036137,219220.91584158418,79563.0,0.999983358943016,83750.0,76853.0,0.9999997637508331,9184.126984126984,78830,0.999999822468762,30334.486735870818,75435,0.9999234555269789,1914.1193595342068,79788,0.9999999929190282,308422.17484008527
85266,79906,0.9738386204483169,21984.585365853658,78606.0,0.9999568528099064,261113.1484149856,77830.0,0.9999997711178001,247725.7950530035,75244,0.9999997272710864,229908.91060016162,78676,0.9999965582160767,216109.10739928955,75094,0.999999999999986,71004.41615794259
85268,75219,0.9703816972249305,183331.25402758087,75935.0,0.9999881476326707,525181.2253672519,75010.0,0.9999999991588349,159711.36510675005,78633,0.9999999979851586,59917.01379059328,78624,0.9999996900601755,407375.8472817817,78516,0.9999999999999993,133393.3395792522
85281,77083,0.9740484462023912,318895.11258311506,78586.0,0.9978261686969284,240014.59722568913,78245.0,0.9999999993551173,431069.84241183224,78745,0.9999999997876603,1070187.9540340726,77840,0.9999999082350477,220916.88033113803,75087,0.9999999999999486,881416.9737239504
85282,77076,0.9894500828752537,362670.11723195994,76106.0,0.9999778226410513,641105.7116630118,78210.0,0.9999999984365668,449547.8466178143,78758,0.9999999996623973,569125.605989103,75080,0.9999999583766892,690105.7426314008,75229,0.999999999999995,347945.24698981165
85283,77090,0.9912199557103889,305697.9432235864,77075.0,0.9999650347669412,375953.2418666544,77520.0,0.9999999957512454,1053235.0247996948,77386,0.9999999998035412,332844.7569850307,77040,0.9999999799188372,439898.6431338429,78230,0.9999999999999808,761390.0940049663
85284,79512,0.9771266443881956,312962.5901100291,75022.0,0.9999488184413117,215931.45177664974,78735.0,0.9999999880260445,286210.34655951784,78735,0.999999989501077,286210.34655951784,76082,0.9999999267209283,278570.6489184692,78737,0.9999999999999705,282175.9556647144
85286,78414,0.9808335127259933,450202.3915708213,75238.0,0.9999728182368407,524091.5083765034,77532.0,0.9999999996683127,633821.8732344633,77063,0.9999999979848512,438140.71048778604,78253,0.999999992766148,456915.14640186465,77373,0.9999999999998259,254767.57359883274
85295,75208,0.982407554564599,230868.14045096442,78238.0,0.9999762535940269,841856.0770750989,77407.0,0.9999999996132563,282216.1108457753,78253,0.9999999954449591,475691.43318442267,75126,0.9999999920509961,421866.8501968922,78758,0.9999999999999996,469160.24925994256
85296,75208,0.9857610218477522,225463.094267862,76134.0,0.9999959662891833,452468.7822128588,77041.0,0.9999999998003235,391689.2089788533,77477,0.9999999998311855,460025.1326762699,75126,0.9999999908305428,411990.1742554647,75227,0.9999999999997586,123754.62408746497
85297,75236,0.9796908008404863,195119.18886851473,75235.0,0.9999880793438559,285341.83782058104,76450.0,0.9999999990449802,546252.2312766783,75032,0.9999999994909483,366305.7103729418,76002,0.9999999289450714,237260.5758976182,77089,0.9999999999999852,250330.72733827966
85298,75219,0.9823509438999853,219751.43274476953,77505.0,0.9999852847570829,702833.2377218325,77372.0,0.9999999851369716,229113.7235851348,78729,0.9999999957118919,252565.21539715974,78260,0.9999999311358609,277495.18042068294,79907,0.9999999999999886,47610.27006821792
85301,75211,0.9935971817694778,341241.2487113402,78520.0,0.999959988682355,443353.068275906,78046.0,0.9999999905414825,89424.24896719494,78207,0.9999999998153603,572780.2315474099,78045,0.9999999910565937,442381.1359245808,78610,0.9999999999999998,899430.9525266121
85302,77090,0.9952316134024801,239829.15852037224,78216.0,0.9999910819314026,1128445.0818673554,78230.0,0.9999999999919217,597333.248714083,77014,0.9999999998340764,90992.02328640601,78413,0.9999999930380422,665549.1527327178,78209,0.9999999999999997,562612.0051364055
85303,77014,0.9876265977318679,73063.05802009572,75023.0,0.9999703730610806,170437.9728829974,75071.0,0.9999999970879901,129106.55318380611,76705,0.9999999984561954,938968.8748117593,77530,0.9999999830268712,372733.1292779331,77657,0.9999999999999011,474471.7995986372
85304,78414,0.9812820555995164,294682.4322562137,76541.0,0.9999636757113143,475887.24453840737,75254.0,0.9999999801958037,202136.02360724757,76033,0.9999999958683223,601780.1409289401,78411,0.9999999759814081,877441.1648475725,75041,0.9999999999999978,336844.875990872
85305,79512,0.990553956767241,203227.0519792589,75409.0,0.9999714912481347,96730.4960742327,75442.0,0.9999999815694742,110334.07798537775,76022,0.9999999910319312,92588.32605865686,78721,0.9999995583704908,65956.7767333494,78738,0.9999999999999543,130459.85964689445
85306,78414,0.9795226664194113,263862.7311373654,76107.0,0.9999865417013613,252435.42344735967,78610.0,0.9999999997680672,326374.3836412578,75964,0.999999997573372,206053.20653882425,79606,0.9999999260910347,600005.5518408625,75088,0.9999999999997848,510455.4620385419
85307,79512,0.9894965188133371,157827.94991779435,77461.0,0.9999521043677351,152298.9583333333,76043.0,0.9999999979058191,363352.7766679984,78648,0.9999999942802971,174498.7806443332,79102,0.9999996761924863,173758.23075318174,79835,0.9999999999992074,4753.358681875792
85308,77076,0.9891042661270896,455372.5529251081,78240.0,0.9999520975179281,664180.0685484563,75034.0,0.9999999999922169,1068291.756948206,78664,0.9999999984970954,1403667.867212073,78228,0.9999999820190563,906240.3520867069,78665,0.9999999999999939,326018.59181504697
85310,75219,0.9852317017006916,145318.40013747476,76234.0,0.9999746056906977,309467.6487843035,75948.0,0.9999999678063358,462405.1681298658,76308,0.9999999999850243,145327.1938432932,76574,0.9999999266030289,499063.8048471408,78589,0.9999999999999543,92951.94183104474
85321,78072,0.9610085417019331,796197.0297029704,79323.0,0.9999921198555145,63759.95656305145,76230.0,0.9999999898281592,94388.34137135667,75851,0.9999999316782071,32406.45428216798,77360,0.999995070149055,49225.491738788354,79563,0.9999999965196666,304174.9049429658
85322,78072,0.9818573830104687,127364.85148514852,79508.0,0.9999738660033635,4356.379187455453,76621.0,0.9999999560094845,10950.385887541344,75936,0.9999851418380361,1814.7268408551067,77977,0.9996885851046955,16364.123159303883,75550,0.9999998904329194,3646.778042959427
85323,77090,0.9943016309046399,255423.7702353953,75050.0,0.9999662681288197,591070.8343098195,75056.0,0.9999999999738651,318341.6790685459,79915,0.9999999997165336,95836.59676604345,75220,0.9999999892602395,719643.0455888561,78132,0.9999999999999988,670912.8649973995
85324,78072,0.9790953293200877,482119.3069306931,75778.0,0.9999648435543212,33832.83864856331,77831.0,0.9999998454045304,13926.163723916532,75938,0.9999993068876399,19380.49143708116,75938,0.9999854692349649,19380.49143708116,76648,0.9999999999859119,45023.89572773353
85325,78072,0.934692326345374,181211.50990099012,76649.0,0.9999536297108635,20158.345221112693,76366.0,0.9999998723236658,49127.021883920075,76690,0.9999995837047112,62966.46341463415,78672,0.9988820540974173,4354.967948717948,76270,1.0,4234.279354479688
85326,75220,0.9925683729178745,993201.1397214015,78201.0,0.9999818166490111,1497877.2294736842,78045.0,0.9999999993598774,381781.87775287847,78223,0.9999999998266605,1257674.2630739035,77373,0.999999994570608,355127.9718479101,78757,0.9999999999999993,1105497.5851032878
85331,75219,0.9782049426654951,220891.21450358722,77445.0,0.9999841102832804,846392.0607473123,77316.0,0.9999999997007325,79790.89883414817,78729,0.9999999981280584,253875.19195488212,78628,0.9999999110349055,504027.57074071636,76013,0.999999999999983,273724.14001025056
85332,78072,0.9957390377069796,258063.86138613863,79057.0,0.9999923015807155,5823.19749216301,79227.0,0.9999988320192311,20228.335625859698,76578,0.9999996817444368,25037.974683544307,76453,0.9997394064005591,22815.03316138541,75661,0.9999999996760729,1526.1255340124878
85333,78072,0.9931298415964431,99024.50495049506,76475.0,0.9999893342277273,1960.3960396039604,76035.0,0.9999997577210089,17422.919508867668,77978,0.9999971215837351,50651.16279069767,76875,0.9995793553108622,12936.479128856625,77660,0.9999999991234082,14096.192893401016
85334,78072,0.9777530709692958,140701.48514851485,77660.0,0.999988814601745,20028.934010152283,77538.0,0.9999882171520762,47463.355408388525,75101,0.9999988531999136,16642.25352112676,75550,0.9995009640104892,4028.6396181384243,75550,0.999999882755191,4028.6396181384243
85335,77014,0.9908030757940782,78949.87265246718,75703.0,0.9999855823336381,472297.15180581383,75154.0,0.9999999998597742,556899.4406463642,78617,0.999999999840333,283152.688172043,78539,0.9999999856011468,830432.9684776085,75119,0.999999999999999,974524.9691066366
85336,78072,0.9876699782844525,83687.37623762377,79046.0,0.9999521575447192,28059.905660377357,76875.0,0.9998830573951184,10932.84936479129,77420,0.9999999423196912,21835.32293986637,79788,0.9990454796264399,117739.87206823028,78830,0.9999999575255032,11580.161476355248
85337,75571,0.9977354366188275,4093.7597993101285,78701.0,0.9999839861024775,33503.68888888889,79329.0,0.9999999900555081,12178.171641791045,76856,0.9999998864122546,16301.031487513572,79752,0.9999848602146288,63348.160129397496,78935,0.9999999998785755,42305.46719681908
85338,77090,0.9958211273976055,287865.15992805193,77045.0,0.9999494754338036,299737.48552522744,79605.0,0.9999999996771629,1202690.792666487,78213,0.9999999998818315,512902.88058256905,75104,0.9999999932907178,480210.8137044968,77346,0.9999999999999662,540127.9015703825
85339,77090,0.9914469803811179,272452.0215844217,77038.0,0.9999763639613454,299747.49616677,76014.0,0.999999999976444,432759.81268624944,78213,0.9999999978731202,485440.56782043603,77093,0.9999999856185278,527416.4941028181,77642,0.9999999999998562,403730.93062170164
85340,78414,0.9868409919502382,349289.94601361395,77598.0,0.9999740660153676,583188.4806999068,79934.0,0.9999999994339583,42669.039696664855,77493,0.9999999992630922,255623.89274279616,75087,0.999999972777842,456513.9232860163,77042,1.0,268707.6583210604
85342,78072,0.9879412928320841,214052.9702970297,77853.0,0.9999928404555214,9976.689976689977,76486.0,0.9999999841478462,22902.115384615383,76556,0.9999987450694011,8670.257611241217,76453,0.9998992653961628,18924.0972733972,77865,0.9999999998600203,58278.29021372328
85344,75219,0.9758844232419872,79535.63173948532,79316.0,0.9999883629955685,82529.1529105126,76036.0,0.9999999991080306,217098.3933012123,75706,0.9999999995618309,187703.42591647094,76645,0.9999996992563883,325302.34322802327,75831,0.9999999999999777,241694.50052210235
85345,75220,0.9897579593314084,962472.5094976784,77074.0,0.9999928169615461,343450.3507453338,78041.0,0.9999999999344665,896445.802532622,78201,0.9999999996050665,1451534.4357894738,78207,0.9999999873704757,479024.64259954507,76933,0.9999999999999979,1302576.636904762
85347,78072,0.9818675295038631,156372.02970297032,79543.0,0.9999627296857739,1517.7993527508092,75058.0,0.999999804952795,8347.052280311456,77597,0.9999974904178344,26357.02479338843,79789,0.9998766856466178,56817.18061674009,78672,0.9999999956015084,3758.0128205128203
85349,77090,0.9777808493900076,181303.9962461875,77705.0,0.9997438331115708,613405.7375241921,78641.0,0.9999999999181219,305102.84859067097,77521,0.9999999984720813,663056.7177242889,77086,0.999999974031926,339884.47095506,76301,0.9999999999998911,93950.10235414535
85350,75208,0.9826585332346115,120359.08041293127,75234.0,0.9999847952486497,413728.3193715671,79045.0,0.9999999986227482,383519.078464282,78332,0.9999999989623545,638835.5102824622,76111,0.9999999396719242,286972.03420021373,77651,0.9999999999999898,535730.2686915888
85351,77090,0.9495274033920146,174547.13771799483,77004.0,0.9998874352396357,58910.43913713405,75043.0,0.9999999989092787,256273.36908475257,76240,0.9999999999802671,397616.64454521996,78633,0.9999991142810813,71183.52408298622,78801,0.9999999999999858,672601.7670157069
85353,77090,0.995210484119065,238335.02776257135,75098.0,0.9999735621223691,376992.7018007115,78109.0,0.9999999999854655,892354.5257276832,75041,0.9999999996606558,484987.6891664665,77034,0.9999999837426257,275965.7068909738,76706,0.9999999999999802,738750.0
85354,79906,0.9895134067414637,12306.731707317073,77003.0,0.9999956300066135,249922.45490358697,76470.0,0.9999999954904694,51367.53926701571,78384,0.9999999974897384,102725.96273291926,79104,0.9999993523091165,28127.843020663,78832,0.9999999999886571,25090.60864775544
85355,79906,0.9876318098060214,19965.073170731706,78255.0,0.9999969493723612,65830.01309712553,75161.0,0.9999999954039446,182280.83472707923,78642,0.9999999940206328,375616.9116983855,79022,0.9999996964398674,134591.22562674095,75236,0.9999999999999984,67446.33804336101
85356,79906,0.9850107592606682,8775.219512195123,78101.0,0.9999878579956432,183654.75329185356,79411.0,0.9999999718166585,49248.365847479094,76834,0.9999999630783715,196881.2394840157,76531,0.9999950086902827,74437.1761658031,76834,0.9999999999994671,196881.2394840157
85361,79906,0.9832481211973167,10144.975609756098,75172.0,0.9999834420603808,135954.22243854954,78657.0,0.9999999995579414,116416.19802317656,79731,0.9999999961440459,109129.19026641492,75491,0.9999976302122828,30696.068012752392,76448,0.9999999999999731,189046.35336906585
85362,78072,0.9585808788240238,111527.599009901,79547.0,0.9999375856327172,2603.112840466926,78663.0,0.9999764241900214,12456.736035049289,79742,0.999989386465486,37919.02834008097,78932,0.9980451983482639,28687.821612349915,76649,0.9999997184582549,12406.562054208272
85363,79906,0.9814711400777781,11634.146341463415,75141.0,0.9999271236304081,189179.9226139295,75161.0,0.9999999807279023,106219.59099893569,78017,0.9999999967700748,125975.92491838954,76825,0.9999984683345642,164206.93658395007,79821,0.9999999999940231,75327.58976475445
85364,77083,0.9891723766549,378334.68479246425,78501.0,0.9999875858155275,1075164.5003108487,78046.0,0.9999999968101015,98393.68945315311,75228,0.9999999985828388,243397.56852757858,75228,0.9999999914060007,243397.56852757858,78736,0.9999999999999405,320793.340651299
85365,77090,0.9881013332446531,296243.1805740205,78242.0,0.9999634568794864,383598.9825100093,78526.0,0.999999999998184,114105.79098143236,78155,0.9999999980581811,1005272.7295708779,78155,0.9999999803817353,1005272.7295708779,78737,0.9999999999993461,743276.8436299515
85367,75219,0.9774936268419234,158648.5629591442,79336.0,0.9999870674577531,194760.21243252655,77338.0,0.99999999675791,460796.26626998885,78076,0.9999999972679039,90745.79609150128,78633,0.9999993027495013,51850.12334694868,76273,0.9999999999999937,120492.59058950785
85373,75219,0.9772714975381331,141257.45585771362,77302.0,0.9999893830320526,121862.4359173528,75771.0,0.9999999999447036,217522.06091659548,78374,0.9999999991694152,465227.43332767114,78633,0.9999972033951241,46166.29595179359,75009,1.0,51407.21795964763
85374,77090,0.9910184668614576,280648.5688589974,76903.0,0.9999902561608562,949346.6498458089,77502.0,0.9999999999922861,230073.56557377047,78552,0.9999999982117665,206135.48185231542,78028,0.9999998674164774,1264019.633573916,75840,0.9999999999999738,852800.179856115
85375,78414,0.9363286186577541,302952.708447435,76205.0,0.9981271743393002,356420.1290967988,77506.0,0.9999999996730982,235696.62788848844,77904,0.9999999981019732,703427.042074719,78633,0.9999987649866235,69402.39414405306,77303,0.9999999999999996,567159.5658796648
85379,77090,0.9932905813986591,280194.88543051534,76117.0,0.999998099376638,365033.8040769378,75044.0,0.999999999996453,489481.4127302037,77539,0.9999999988176704,758718.7081934892,78665,0.9999999935667128,227787.63365069724,76531,1.0,690000.0
85381,75236,0.9859492825108167,148122.1011757092,75215.0,0.9999843524495017,340950.9193054137,78132.0,0.9999999996538793,396716.4573891077,77551,0.9999999990958667,423159.49629769375,75092,0.9999999382991587,174432.98782494242,77351,0.9999999999999458,461470.6708033375
85382,75208,0.9836496462243358,215491.07579462102,75766.0,0.9999842131029446,543411.4018971917,79705.0,0.999999999950105,733845.2584258376,75703,0.9999999980033085,557777.4444553195,78209,0.9999999828299131,576504.5355429569,77082,0.999999999999982,301318.5254497625
85383,78414,0.9813930732372961,496625.7778473255,76710.0,0.9999933015647908,1134863.5838623797,79706.0,0.9999999965078368,1705314.22427399,79424,0.9999999988061219,472290.9571689736,78258,0.9999999905626021,252130.9968237393,75227,0.9999999999997957,134270.82655779677
85387,79512,0.9882021063954378,182286.56886303273,75657.0,0.9999922476996072,97260.09337756482,75758.0,0.9999999994107386,332624.09876543214,77418,0.99999999330733,220049.29478138222,75862,0.9999932958813121,92282.0085166785,75158,0.9999999999828154,31404.956498813604
85388,78414,0.9873297014631416,306280.20238374674,76104.0,0.9999752829177931,100880.87807022364,78750.0,0.9999999984824456,524907.3834449574,76033,0.9999999982211095,625464.3072647876,76227,0.9999999625089955,316390.3599405727,75216,0.9999999999999999,165506.1461385764
85390,79906,0.9580089905009488,15671.414634146342,75956.0,0.9998357186349459,101810.78167115903,75791.0,0.9999999530534153,86092.25203497136,79401,0.9999999558085599,160110.70931849792,78639,0.9999975795556418,204522.19736515038,77521,0.9999999999999994,197421.53172866523
85392,77014,0.9902329461403002,86546.50284082958,75703.0,0.9999804684270631,517742.02309875697,75602.0,0.9999999999008268,615482.0459479016,78218,0.9999999987540964,609867.3835631924,77092,0.9999999884404976,327595.57906227256,77092,0.9999999999999956,327595.57906227256
85395,75236,0.9812939904114051,168268.79516772734,76208.0,0.9999944224699361,78577.33452670161,77801.0,0.9999999965688399,289242.0550152157,76227,0.9999999947095772,315522.68368449487,75230,0.9999999321323103,135012.68122524617,76180,0.9999999999999998,407744.68050020613
85396,79512,0.9818867161393106,298940.54635133425,76905.0,0.9999693565469824,67159.29240612384,77484.0,0.9999999791066724,459147.2549019608,76015,0.9999999917618585,466680.71853741497,77401,0.9999997665942434,118132.47298289792,77012,0.9999999999999987,159198.80258899677
85501,79512,0.9553803483881146,213057.63247755152,79007.0,0.9995556829144128,556635.8064516129,75013.0,0.9999999992187851,87421.79345734445,76384,0.9999999997744904,178230.18167137666,75169,0.9999997680319952,123014.2734173253,76569,0.9999999999999991,180010.66666666666
85530,78072,0.981606822620111,323746.78217821784,79734.0,0.9999513244288513,28049.08407703147,75851.0,0.9999999747109326,13176.996276375672,77420,0.9999999409526562,84470.51224944321,78359,0.9999616947749432,32398.15175097276,78567,0.9999999776127254,29819.57773512476
85533,78072,0.9879931549163006,523629.5792079208,76932.0,0.9999794168091967,259359.01442307694,79731.0,0.9999999935717091,59334.3926998112,78409,0.9999998252980341,25284.30296377607,76936,0.99999494025635,36219.090326713645,76701,0.9999999999923616,137356.9517313746
85534,78072,0.9916904826501345,460280.5693069307,76577.0,0.999996756101568,39192.691029900336,78756.0,0.9999999376544441,60183.66957144562,75423,0.9999999138901282,13056.747908330302,76252,0.9999919915191882,46332.57055682685,76701,0.9999999999952619,120739.42812172088
85536,78072,0.985225149163345,96190.47029702971,78932.0,0.9999884125638098,24742.710120068612,79505.0,0.9998872087924549,9187.898089171975,76875,0.9999678424266983,12566.243194192377,79034,0.9989872459971975,27075.31545741325,75668,0.999999975845466,5841.945137157107
85539,79906,0.9830972691329516,8971.90243902439,77360.0,0.9999779138686563,52657.67112509835,78017.0,0.9999999986180467,97148.83025027203,75114,0.9999999967353315,14646.374367622258,76834,0.9999987275713097,201294.0269209198,76511,0.9999999999781487,58408.92296967585
85540,78072,0.9946211683115548,569307.5495049505,75760.0,0.9999778483929108,30930.424042815972,76531.0,0.999999940034153,50871.113989637306,79346,0.9999999998987125,50064.41581519325,78140,0.9999819910013122,67641.86295503212,79508,0.9999999999998848,19472.55880256593
85541,78414,0.9774818131140804,232020.01408340505,77551.0,0.9999883875673651,365163.1891713437,75126.0,0.9999999992446298,208834.9949303214,77523,0.9999999983094348,684619.4608256108,78624,0.9999996384860077,361385.046341126,75001,0.9999999999997817,262083.79284394882
85542,78072,0.9666085815725753,573475.2475247525,78657.0,0.9999482575406484,69321.74505794139,78957.0,0.9999999910723303,61262.29860365198,78407,0.9999986373943998,56736.11111111112,79013,0.9999942531324739,69598.05772862153,79034,0.9999999978508893,161419.55835962144
85543,78072,0.971097592388393,607483.6633663367,79252.0,0.9999370538495903,187125.96795727639,76454.0,0.9999999559282049,18687.17948717949,76936,0.9999998310552953,42019.21844971173,76689,0.9999942357538741,14713.324360699866,76951,0.9999999999875634,127971.90517998244
85544,78072,0.9832238612552855,384261.75742574263,79322.0,0.999968112854308,21530.87701089777,75859.0,0.9999999925864245,11128.545564272783,79545,0.9999961146783987,63257.97177208573,75630,0.9999037027135309,11071.827524575514,76245,0.9999999983974507,3699.8394863563403
85546,75236,0.9747715481634213,122173.44407291555,78219.0,0.9999714570458198,663998.0459208598,77043.0,0.9999999957117579,161839.6044585494,79714,0.9999999991019407,508142.33373158105,76067,0.9999999412254341,376553.3923447303,77030,0.9999999999997929,78086.93239618978
85550,79906,0.978825899667959,9179.121951219513,75225.0,0.9999401908917169,28839.623516320473,76367.0,0.9999999956164425,5239.925148700127,78208,0.9999999689303263,160399.11777210885,76559,0.9999956145186946,62338.63389953018,79563,0.9999999998082063,332898.288973384
85551,78072,0.9976328716432799,70684.1584158416,76035.0,0.9999741673780891,12436.56207366985,78340.0,0.9999957951295803,24465.075921908894,78340,0.9999055470027399,24465.075921908894,78340,0.9974556749578218,24465.075921908894,75550,0.9999999771390079,2023.8663484486872
85552,79906,0.9628961668093869,11512.975609756098,77554.0,0.9999613055222665,185219.51751727483,75225.0,0.9999999916583948,36172.29228486647,78934,0.9999999455644504,358068.1628727156,79745,0.999996838046214,295125.40192926046,76537,0.9999999999998229,412997.35826051614
85553,75571,0.9992247743903409,2638.758231420508,78597.0,0.999940878107162,35710.71428571428,79322.0,0.9999999754925156,15720.809548521018,77872,0.9999999002533624,78066.86746987951,76453,0.9997253068535672,24804.716285924835,79563,0.9999999999206862,107187.26235741444
85554,78072,0.974540432102259,82187.00495049506,78567.0,0.9999247616196009,7570.057581573897,78340.0,0.9999637079712981,28446.42082429501,76678,0.9999808003069928,46303.867403314915,78340,0.9964053508362032,28446.42082429501,76364,0.999996004285654,37923.07692307692
85602,79906,0.9731277904101308,15832.975609756098,76657.0,0.9999533569249746,161789.7547345545,78945.0,0.9999999904916982,324485.0103888394,79347,0.9999999876667119,47630.282861896834,78003,0.999998571124825,253933.5565974548,78076,0.9999999999998537,38926.829268292684
85603,79906,0.9867941615498865,11897.560975609756,75758.0,0.9999938141863925,208101.23456790124,78562.0,0.9999999920134623,11569.895096364966,75076,0.9999997717102271,65374.44781888459,76634,0.9999986706678113,263600.0282965478,79339,0.9999999999980512,72618.50845410628
85605,78072,0.9809317087979411,78019.30693069307,76678.0,0.9999483969356965,43955.80110497238,77538.0,0.999999633283014,26318.543046357616,79742,0.9999796722919626,26526.315789473683,76238,0.9984350847965427,22230.0,78944,0.9999999999996639,11677.543186180423
85606,78072,0.9746832938970599,197215.4702970297,76690.0,0.9999891212578076,68527.43902439025,76941.0,0.999995051199564,78590.9090909091,77597,0.9999913014667635,33241.32231404959,78672,0.9998169474331535,4739.583333333333,79227,0.9999999997810106,15458.734525447044
85607,75236,0.9412441035107347,85593.78707798512,79015.0,0.9994240890861578,45472.00593251761,78258.0,0.9999999992006541,78879.09324283166,79549,0.9999999911104225,119700.14781966002,77703,0.9999997923191121,188529.3673012318,78202,0.9999999999937943,56631.499425192975
85608,75219,0.9755206215402898,46723.50388795807,,,,,,,75949,0.9999996436426327,58954.37906724512,76155,0.999988304347174,33881.7356778219,76270,1.0,24112.40957150807
85610,78072,0.9789001338872209,145702.72277227725,77660.0,0.9999766519213699,20740.862944162436,76636.0,0.9999990383172366,5257.142857142857,79547,0.9999999870368711,3400.7782101167313,78205,0.9992880635462699,51214.21709894332,79788,0.9999999916108393,204989.33901918976
85613,79906,0.9925620511798359,9674.341463414634,77098.0,0.9998826373021896,47062.52975304968,78655.0,0.9999990207408906,65575.65153733529,75709,0.9999999768133501,113542.60800634164,79906,0.9999842461723677,9674.341463414634,79511,0.9999999999954665,68970.26604068857
85614,75236,0.9729322476184415,137805.52259734657,78219.0,0.9999449069598512,748956.5217391305,79106.0,0.9999999992385306,459781.4116128106,76205,0.999999993963494,294290.8036394817,78633,0.9999989188496954,57304.52541755975,75757,0.9999999999999993,133176.29048167024
85615,79906,0.9695188359381323,17436.29268292683,75948.0,0.9999342563770803,238480.20540003313,76085.0,0.9999999977054853,31412.115008839675,75207,0.9999999858554552,185519.43198804185,78063,0.9999992241934327,26980.978260869568,79201,0.999999999996598,91477.20067930938
85616,78072,0.9679050098128421,895888.3663366337,76877.0,0.9999858499590437,102679.72295199426,78208.0,0.9999999918961235,164910.05527210885,76559,0.9999999952454243,64091.79616913624,76834,0.999999133170377,211734.99719573752,78147,0.9999999999935544,212367.71799628943
85617,78072,0.9903354233066366,215553.34158415842,76627.0,0.9999972511598129,17646.401985111665,75859.0,0.9999996947951744,6242.607121303561,78672,0.9999989842610716,5180.288461538462,76556,0.9998675576108982,8731.030444964872,76578,0.999999999808339,20913.502109704645
85618,78072,0.9804121953215327,296906.8069306931,79096.0,0.9999858363726286,28738.68220528911,76537.0,0.9999999483891424,112194.6758788864,77420,0.9999980641969263,77467.55011135858,79019,0.9999639099441836,56797.266514806375,76875,0.9999999999360328,38787.65880217786
85620,78072,0.9979157744024899,111694.30693069308,79511.0,0.9999889352701038,8388.10641627543,76649.0,0.9999933726592352,12425.106990014265,75936,0.999978210210298,1591.4489311163895,79034,0.9994743322661759,31439.274447949527,76270,1.0,2609.9053978853644
85621,75208,0.9795360950792991,118232.07008964955,76708.0,0.9999962608854766,216416.53166421206,75232.0,0.9999999994797868,269680.4063293612,79601,0.9999999985012124,289823.25879961485,78801,0.9999999270820841,519573.50153457304,75152,0.9999999999999889,396034.51214316144
85622,78072,0.9038960209941195,1055261.1386138615,75207.0,0.9997505223925806,118273.54260089685,77480.0,0.9999999815912011,174837.2275159901,78657,0.9999994092415613,127560.07157464213,78657,0.999922291347783,127560.07157464213,76449,0.9999999999996474,127799.75278121137
85623,79906,0.9776640004115436,8745.365853658537,75225.0,0.9999890607060005,27476.817507418396,78140.0,0.9999999856115529,98640.25695931478,75640,0.9999999208106539,11904.382470119523,76531,0.9999933621325291,74183.93782383419,75946,0.9999999999987069,26382.050483016515
85624,78072,0.9430408681527105,231724.00990099012,77650.0,0.9999614439180358,31449.72067039106,75859.0,0.9999980768815387,6710.923355461678,76035,0.99998578520332,40770.80491132333,76556,0.9999395479403821,9386.026541764246,76701,0.9999999998466366,60785.152151101785
85625,78072,0.9695506120126278,342251.36138613865,77983.0,0.999998167135301,39296.04423649511,79096.0,0.9999998380467432,33127.74540564769,78152,0.9999998307782012,51444.08352668214,78873,0.9999465698934965,195730.0260416667,75968,0.9999999997943606,5451.407328730749
85626,78072,0.9045759811758813,195381.68316831684,75859.0,0.9992996302440451,5658.418829209415,77872.0,0.9999998263731655,54363.85542168674,76635,0.9999934228017509,37352.09187858901,79372,0.9999027656908857,16728.79932829555,75550,0.9999993288864605,5594.272076372315
85627,78072,0.9958288896497596,197882.30198019804,76064.0,0.99995143373229,17241.340782122905,75560.0,0.99999892045887,40922.44755244755,76483,0.9999988257920737,28087.448559670782,79543,0.9999559171762218,1920.7119741100325,76044,0.9999999999999645,11966.859699921033
85629,75236,0.988131252670621,151278.1792686873,78727.0,0.9999808529163731,278443.2221800752,76262.0,0.9999999993441286,326621.05630120274,75048,0.9999999973855563,146448.78734041235,75189,0.9999999467056777,140170.18779342723,78006,0.9999999999999938,643109.2118956763
